entropy,comp_ratio,byte_std_norm,size_bucket,is_compressible,high_entropy,byte_uniformity,unique_byte_ratio,algo
7.99819560847299,1.0004052945305009,0.05001986911835254,1,0,1,0.8455792242467755,1.0,CHACHA
4.260481012686193,0.015633724176437745,3.9069432129523123,1,1,0,0.3593748204592049,0.08984375,AES
7.995989683264909,1.0005345823893288,0.07475423513826115,1,0,1,0.9103829767170315,1.0,CHACHA
7.999123386524624,1.0003595628525994,0.03489930113970455,2,0,1,0.7896946471664935,1.0,CHACHA
5.828165012008783,0.7655935613682092,1.895879455555978,0,1,0,0.9424894964958911,0.2265625,AES
4.693731327969412,0.6221772834512976,2.990068670589265,1,1,0,0.7292622758289078,0.1015625,RSA
4.260218517151496,0.008035509298232189,3.9076542818096685,1,1,0,0.0,0.08984375,AES
5.856461936090657,0.7427020586483087,1.850155311801705,1,1,0,0.0,0.2265625,AES
3.90689035594958,0.004775475621967188,4.008325378099082,1,1,0,0.0,0.05859375,AES
5.843016056910913,0.7468428781204112,1.8720308533553733,1,1,0,0.8054728681739793,0.2265625,RSA
4.260312277079698,0.02491103202846975,3.9073521557166204,1,1,0,0.6649273816661467,0.08984375,AES
7.99866104721643,0.166289592760181,0.04220533508184984,1,1,1,0.997722807848367,1.0,CHACHA
4.694092913116637,0.6238723108952117,2.988934463563341,1,1,0,0.7371182518313737,0.1015625,RSA
7.572812207681863,1.0215686274509803,0.7276702803529089,0,0,1,0.9886745653387456,0.8671875,CHACHA
7.988459557338754,1.0007026957966014,0.12572431408254578,1,0,1,0.9399387081101022,1.0,CHACHA
6.748768679045231,1.063953488372093,1.276953852399288,0,0,0,0.9932972393001502,0.4609375,RSA
5.346497410924989,1.0288461538461537,2.5079754441386317,0,0,0,0.9920401169985834,0.1875,RSA
7.7210376531022185,0.9779403489026449,0.6303092582938642,1,0,1,0.8290924755877386,1.0,CHACHA
5.750386104261991,0.8068965517241379,2.0105245610131974,0,1,0,0.9733099919421161,0.2265625,AES
5.844832425306766,0.7482701812191104,1.8693941046376077,1,1,0,0.8268551297737079,0.2265625,RSA
5.668530597716474,0.8774509803921569,2.124082451114152,0,0,0,0.9867763421622532,0.22265625,AES
7.999146617545938,1.0003469064876769,0.03438356231162747,2,0,1,0.8003669470070172,1.0,CHACHA
3.906890475088641,0.0038780860825868473,4.008325026497419,1,1,0,0.0,0.05859375,AES
7.993429916416238,0.29006085192697767,0.09230880529803451,0,1,1,0.9972223973991742,1.0,CHACHA
7.7412400471530045,0.9774330938910432,0.6076943417368759,1,0,1,0.7082629489177614,1.0,CHACHA
4.260883508572599,0.014705882352941176,3.906016581033747,1,1,0,0.3191172268412853,0.08984375,AES
5.83831669852325,0.749351771823682,1.8800091339883267,1,1,0,0.8672381245102238,0.2265625,RSA
7.742739042897087,0.9766963218696056,0.6036056238037902,1,0,1,0.7225491972127476,1.0,CHACHA
5.852032098019141,0.7446590326439925,1.8573738857415316,1,1,0,0.6683503843544403,0.2265625,AES
5.833322791312338,0.7581903276131046,1.8879816927837578,1,1,0,0.9261354818680183,0.2265625,AES
7.914866303883099,0.7635869565217391,0.3450979970953814,0,1,1,0.9961243877279328,1.0,CHACHA
4.260279974311012,0.00684605310155971,3.9075323862881075,1,1,0,0.0,0.08984375,AES
4.667225944976819,0.6434108527131783,3.048832774551969,0,1,0,0.9399872699100946,0.1015625,RSA
5.857179838946547,0.742998352553542,1.8489681653849086,1,1,0,0.0,0.2265625,AES
4.260586607805206,0.01142712036566785,3.9068066321448454,1,1,0,0.06097384537436512,0.08984375,AES
4.260671591745483,0.009457441513190641,3.90659717797925,1,1,0,0.0,0.08984375,AES
7.742037584578193,0.9779484289136254,0.6076708342643243,1,0,1,0.7367773491959284,1.0,CHACHA
4.260261608609188,0.006656888186844184,3.907527449337965,1,1,0,0.0,0.08984375,AES
7.9990362867873,0.10619777158774374,0.036848904053824384,1,1,1,0.9967703231066106,1.0,CHACHA
7.734724459162662,0.9761108789525004,0.6136156673768572,1,0,1,0.7311311721131313,1.0,CHACHA
7.740483729160152,0.9767667615842609,0.6022123419337322,1,0,1,0.7160221829968252,1.0,CHACHA
7.736492412145755,0.9755693327604199,0.6037558933632723,1,0,1,0.6998355939092691,1.0,CHACHA
5.85503159469034,0.7437577768560764,1.8525658499650077,1,1,0,0.3184606530356394,0.2265625,AES
5.8445436552244034,0.7469400244798041,1.8703463518505072,1,1,0,0.8134676550949873,0.2265625,RSA
3.9068901803397944,0.0056777856635912,4.008325896350295,1,1,0,0.0,0.05859375,AES
5.829783901869653,0.7536400698893418,1.8942410450125375,1,1,0,0.9007442665317832,0.2265625,RSA
4.696198454999859,0.6232394366197183,2.9839884133909917,1,1,0,0.6637913445361467,0.1015625,RSA
7.924266406504795,0.7032418952618454,0.3163742421805093,0,1,1,0.9961283547633549,1.0,CHACHA
5.857088210206577,0.7434516211386265,1.8491195270240512,1,1,0,0.0,0.2265625,AES
7.998478068725991,1.0003648660674558,0.04594907700804365,2,0,1,0.8424286565126384,1.0,CHACHA
5.850262217050155,0.7444521497919556,1.860329412133746,1,1,0,0.6725347885379808,0.2265625,AES
4.669733091571062,0.6306504961411246,3.043984428875239,0,1,0,0.9157442054141284,0.1015625,RSA
5.8534975983347675,0.7439469320066335,1.8549832356852374,1,1,0,0.4879662058479928,0.2265625,AES
7.737490762766233,0.9770696843359142,0.6091941490516394,1,0,1,0.6878549266791679,1.0,CHACHA
5.804918134907567,0.7756653992395437,1.9305702721449471,0,1,0,0.953515016335377,0.2265625,AES
5.812584837365934,0.7684848484848484,1.9224773579730898,0,1,0,0.9515977838034729,0.2265625,AES
7.995933331763826,0.17986494782074894,0.07558127122387195,1,1,1,0.9962426180778904,1.0,CHACHA
7.9998530207402565,0.04566929133858268,0.014231434867953762,1,1,1,0.9966905659883482,1.0,CHACHA
7.988551763568761,1.0006804404305332,0.12633084433377242,1,0,1,0.9376750357208323,1.0,CHACHA
7.94749105232486,1.0029239766081872,0.2682541036094343,1,0,1,0.9692025165472812,1.0,CHACHA
5.805532669052966,0.7742782152230971,1.9301441816673268,0,1,0,0.9551156656973113,0.2265625,AES
7.999637552512139,0.18883841661258924,0.022988954683865477,1,1,1,0.9989188849130909,1.0,CHACHA
4.694670745960767,0.6223241590214067,2.9876615067328585,1,1,0,0.821112308465275,0.1015625,RSA
7.997412663644978,0.1938707528314457,0.05859350351111262,1,1,1,0.9973160141366523,1.0,CHACHA
5.838982977966584,0.7528556593977155,1.8784926182130879,1,1,0,0.8895881108801755,0.2265625,RSA
7.9984838877658895,1.0003533596048517,0.0458552699378614,2,0,1,0.8178285771105696,1.0,CHACHA
5.717141906493735,0.8391608391608392,2.0589270021104586,0,1,0,0.9820296288267947,0.2265625,AES
5.856884957459618,0.7428322738902223,1.8494556592915714,1,1,0,0.0,0.2265625,AES
7.996054257466534,1.000466386834566,0.07398268251554102,1,0,1,0.8983392869376445,1.0,CHACHA
7.999835309412601,0.0540016168148747,0.015179988912593532,1,1,1,0.9971347585624881,1.0,CHACHA
5.855806953237479,0.743669119512814,1.8512314177950393,1,1,0,0.0,0.2265625,AES
5.836916507961024,0.7513199577613516,1.8811210383431896,1,1,0,0.8912706528740845,0.2265625,RSA
7.999892945766355,0.04283460745055212,0.012220903044480903,1,1,1,0.9969264995730723,1.0,CHACHA
7.746853633807369,0.9779672578444748,0.5936099896749005,1,0,1,0.7344261948048694,1.0,CHACHA
5.837597215675426,0.7551640340218712,1.8810360844264131,1,1,0,0.9055119203196449,0.2265625,RSA
7.745898185674108,0.980107581447275,0.6025665371942798,1,0,1,0.6376289006973122,1.0,CHACHA
4.688291396892174,0.6227946365561045,3.001611044285566,1,1,0,0.740400216689902,0.1015625,RSA
7.467460686987864,1.0302197802197801,0.8062519863087972,0,0,1,0.991043831695056,0.7890625,CHACHA
5.849937428929944,0.7460827641623142,1.860716970896233,1,1,0,0.7173263830224168,0.2265625,AES
7.998095035039631,0.16076294277929154,0.05215404062109461,1,1,1,0.9970793864581388,1.0,CHACHA
5.8563824548565035,0.7429717424297174,1.8503007563785658,1,1,0,0.0,0.2265625,AES
4.260620030397632,0.012396112128468799,3.9067276078153688,1,1,0,0.15362978247432546,0.08984375,AES
3.9068903340221466,0.005266025059015798,4.0083254429948845,1,1,0,0.0,0.05859375,AES
5.844811540890406,0.7468553459119497,1.8694815948512569,1,1,0,0.8185744790152893,0.2265625,RSA
7.994412489946867,1.0005595076332827,0.08803380938447371,1,0,1,0.8991646433219161,1.0,CHACHA
3.906889966458124,0.006608209429406532,4.008326527381287,1,1,0,0.03742915515248557,0.05859375,AES
5.856166696928506,0.7433628318584071,1.8506253390917076,1,1,0,0.0,0.2265625,AES
7.999980299500685,0.03710017046024266,0.005205393503426215,1,1,1,0.9984157290829568,1.0,CHACHA
5.779020323190913,0.7844690966719493,1.9758100457753516,0,1,0,0.9619526324803391,0.2265625,AES
5.844993421766098,0.745676500508647,1.8689833748640945,1,1,0,0.7757311209116937,0.2265625,RSA
5.850705852821393,0.7468354430379747,1.8594724879748916,1,1,0,0.7668849798400618,0.2265625,RSA
4.690941584761412,0.6216346153846154,2.995894626882697,1,1,0,0.8098309074732664,0.1015625,RSA
3.906890595608518,0.01048951048951049,4.00832467081531,1,1,0,0.47522849005744383,0.05859375,AES
7.992909316797665,1.0005452191099298,0.09942662744212684,1,0,1,0.9109566098353072,1.0,CHACHA
5.8507260207648315,0.7456696239966202,1.8595504752343863,1,1,0,0.7313503433300907,0.2265625,RSA
5.8558356464366454,0.7437841276573186,1.851200252043806,1,1,0,0.0,0.2265625,AES
4.690932803903644,0.622923024754154,2.99584665282998,1,1,0,0.7303847723634151,0.1015625,RSA
7.562569893348267,1.0228215767634854,0.7154157533029549,0,0,1,0.9894766115389397,0.83984375,CHACHA
7.71519984615939,0.9853726032812808,0.6428295861112417,1,0,1,0.9007545508991464,1.0,CHACHA
4.262455407712206,0.029995385325334564,3.901592101989563,1,1,0,0.7419815037533147,0.08984375,AES
7.734042000747893,0.9777630817558072,0.6122625233849037,1,0,1,0.7739703446842291,1.0,CHACHA
5.833630930889592,0.7513002364066194,1.8862149801548591,1,1,0,0.878254861968154,0.2265625,AES
5.844717453192049,0.7470876762722256,1.8696158013126405,1,1,0,0.8138828508336843,0.2265625,RSA
7.998857640248679,1.0003602816102817,0.039804848754270934,2,0,1,0.7943286574620629,1.0,CHACHA
7.506837695306175,1.0236051502145922,0.7872583090436832,0,0,1,0.9888042489009291,0.82421875,CHACHA
5.8470077991968985,0.7478015075376885,1.8657703401403456,1,1,0,0.8187068858945661,0.2265625,AES
5.408530899732618,1.0089285714285714,2.3690177073967145,0,0,0,0.9919027715079214,0.1875,RSA
4.260626821294495,0.008962520369364476,3.9065696575358366,1,1,0,0.0,0.08984375,AES
5.8412512191991,0.7480890661349285,1.8747784288985614,1,1,0,0.8278439852125314,0.2265625,AES
7.997484659841785,0.18567807351077312,0.06007925421795352,1,1,1,0.9971067790784933,1.0,CHACHA
7.99990406703431,0.03722009279806335,0.011509503187892607,1,1,1,0.9965177851988292,1.0,CHACHA
5.805114864073093,0.7860869565217391,1.936562932733807,0,1,0,0.9660179539086322,0.2265625,AES
7.380604709345064,1.035143769968051,0.8497141322251135,0,0,1,0.9918835289493878,0.73046875,CHACHA
5.799777605679993,0.768969422423556,1.9378572939266547,0,1,0,0.9477805178669056,0.2265625,AES
5.857164723448312,0.7432129339750478,1.848991231536703,1,1,0,0.0,0.2265625,AES
7.973999252083988,1.00159930212271,0.19020601651499117,1,0,1,0.9600757757083096,1.0,CHACHA
5.767817366957704,0.8,1.9991350231544964,0,1,0,0.9728511021330642,0.2265625,AES
5.85660697564204,0.743316087439391,1.8499308368469352,1,1,0,0.0,0.2265625,AES
5.806652202531212,0.7706214689265537,1.9304485373684217,0,1,0,0.947862336560942,0.2265625,AES
5.856503426115302,0.7433897708118443,1.8500899218196396,1,1,0,0.0,0.2265625,AES
6.840112219675771,1.0683229813664596,1.1914947483517149,0,0,0,0.9941457930149955,0.48046875,RSA
5.8386256426520795,0.7527216174183515,1.878976192277089,1,1,0,0.8893876625090789,0.2265625,AES
5.763630913489673,0.7982646420824295,1.9958396129231122,0,1,0,0.9719213238050063,0.2265625,AES
4.692946879694264,0.6242288278182838,2.991584426174258,1,1,0,0.837219389896585,0.1015625,RSA
3.9068903008332745,0.008203725858827551,4.00832554142523,1,1,0,0.2842800066260065,0.05859375,AES
5.314701894721424,0.9473684210526315,2.5231698098891147,0,0,0,0.989758862771141,0.18359375,CHACHA
7.317155191777467,1.0372881355932204,0.906036444986503,0,0,1,0.991843238791778,0.703125,CHACHA
7.548926655208384,1.0240174672489082,0.7282895019652516,0,0,1,0.9898206606475805,0.83203125,CHACHA
5.846300888516553,0.745646437994723,1.8669190563150666,1,1,0,0.7840691154957855,0.2265625,RSA
4.260279974311012,0.007371007371007371,3.9075323862881075,1,1,0,0.0,0.08984375,AES
6.240655075035862,1.1170212765957446,1.6280419520256395,0,0,0,0.9953297136385983,0.3125,RSA
5.855681208944366,0.7439590075512406,1.8514306758440113,1,1,0,0.0,0.2265625,AES
7.991893213912445,1.0006075334143378,0.10631313995231212,1,0,1,0.9145549666203585,1.0,CHACHA
4.260538420885856,0.008958165367732689,3.9070385983035836,1,1,0,0.0,0.08984375,AES
7.9994754207914465,0.09353173398117218,0.026707819243905268,1,1,1,0.9973160141366523,1.0,CHACHA
3.906889295284736,0.01577626389386877,4.00832850247225,1,1,0,0.6588370302308623,0.05859375,AES
7.963050681031365,1.0023489216314327,0.22474531366415523,1,0,1,0.9678807890658802,1.0,CHACHA
5.853179632990033,0.7436449806118053,1.8555531190804695,1,1,0,0.47427505012380744,0.2265625,AES
4.260549181967967,0.007423904974016332,3.9069397325298936,1,1,0,0.0,0.08984375,AES
7.688605236259034,0.9902522935779816,0.6414477879830578,1,0,1,0.9317208897557097,0.97265625,CHACHA
7.411447760521954,1.0307262569832403,0.8257391452024077,0,0,1,0.9909785579228985,0.74609375,CHACHA
5.702078200309411,0.8458646616541353,2.0885345028261244,0,1,0,0.9830459540481034,0.2265625,AES
5.822769378915593,0.7588187038556193,1.9048038200165767,1,1,0,0.9291395307434018,0.2265625,RSA
5.7540816490212965,0.8177083333333334,2.005201569252661,0,1,0,0.9765015441103204,0.2265625,RSA
7.997742514696379,1.0004028062166426,0.05590331858299548,1,0,1,0.8475266329431745,1.0,CHACHA
5.7602463227127725,0.7938144329896907,1.9974848676717791,0,1,0,0.9704351757562008,0.2265625,AES
4.68950075454621,0.625,2.999419150354641,1,1,0,0.8542762668650944,0.1015625,RSA
5.857173516380433,0.7435411169744943,1.8489800340352378,1,1,0,0.0,0.2265625,AES
5.8444426706395385,0.7496503496503496,1.8698578894071916,1,1,0,0.8367982921232737,0.2265625,AES
7.74442757057267,0.9771538673272777,0.6097375493169812,1,0,1,0.7295927103676034,1.0,CHACHA
7.282601640635848,1.03859649122807,0.935566514463581,0,0,1,0.9918629011040613,0.69140625,CHACHA
5.8285386469594105,0.7550471063257066,1.8955167089339118,1,1,0,0.9140399832313295,0.2265625,RSA
4.686480653961529,0.6254392129304287,3.006108727485647,1,1,0,0.8694551782467018,0.1015625,RSA
3.906884382997873,0.01908957415565345,4.008343032841039,1,1,0,0.7500901850557177,0.05859375,AES
7.993863098629764,1.0006322444678608,0.09223269413953475,1,0,1,0.9065091267137254,1.0,CHACHA
7.42688964095287,1.0298913043478262,0.837450447141662,0,0,1,0.990595038923702,0.7734375,CHACHA
3.906888612086565,0.010155721056194989,4.0083305260696065,1,1,0,0.45797996334794844,0.05859375,AES
7.99851192423736,0.11127432978332721,0.045215530967200664,1,1,1,0.9962426180778904,1.0,CHACHA
7.978305786297785,1.0015779658585569,0.17223966754471207,1,0,1,0.9633580712141666,1.0,CHACHA
7.9871893622748384,1.000742691242995,0.13271889953413787,1,0,1,0.9400116082458461,1.0,CHACHA
4.697395144231236,0.6231884057971014,2.981239118904015,1,1,0,0.6798406842217033,0.1015625,RSA
7.54731190475012,1.0235546038543897,0.7699941400443123,0,0,1,0.9890262675964143,0.85546875,CHACHA
3.906890263424641,0.005626022913256956,4.008325650950668,1,1,0,0.0,0.05859375,AES
5.778957515880936,0.8008948545861297,1.9704677159455577,0,1,0,0.973120145598521,0.2265625,AES
5.856823386467729,0.7431765074317651,1.8495595948242327,1,1,0,0.0,0.2265625,AES
7.998043457920252,0.2288202692003167,0.050468460904143427,1,1,1,0.9980547587243063,1.0,CHACHA
7.740678931128141,0.9793953572071261,0.6105372799438257,1,0,1,0.7929226278901466,1.0,CHACHA
4.260287429594691,0.006273716164938022,3.907491733200529,1,1,0,0.0,0.08984375,AES
5.786418036383843,0.8017057569296375,1.9579169172961097,0,1,0,0.9719768361141395,0.2265625,RSA
5.852816781310512,0.7443408788282291,1.856148396561746,1,1,0,0.5745948956854641,0.2265625,AES
7.9866224719584835,1.0007087172218285,0.13557197856870673,1,0,1,0.9357845251658662,1.0,CHACHA
7.6986769394984265,0.9901227976508276,0.6390509100382644,1,0,1,0.9269444363707477,0.9921875,CHACHA
4.695259480303758,0.6242424242424243,2.9862635111577505,1,1,0,0.6541482536363628,0.1015625,RSA
5.8422745155164115,0.7503136762860728,1.8729930411912106,1,1,0,0.8633323253940374,0.2265625,RSA
5.841059430729723,0.749012724879333,1.8752103776121058,1,1,0,0.8695799423041385,0.2265625,RSA
4.6969417218800515,0.624332977588047,2.9824213038480574,1,1,0,0.8294355003841779,0.1015625,RSA
5.850081102391972,0.74716459197787,1.8605288238524114,1,1,0,0.7947445160453348,0.2265625,RSA
7.998681468985968,1.0003717792958766,0.04275573597790544,2,0,1,0.8034616625017101,1.0,CHACHA
7.997439876553372,1.0003963484798117,0.059634639766171955,1,0,1,0.8576579676919136,1.0,CHACHA
7.984803044822715,1.0008503401360545,0.14492766343957478,1,0,1,0.9427861250532733,1.0,CHACHA
4.261090987624414,0.015698000373761914,3.9055367231375935,1,1,0,0.3622275694119488,0.08984375,AES
7.992027689348052,1.0007430455579809,0.1051237863301682,1,0,1,0.9309194796433254,1.0,CHACHA
7.966055638409083,1.0017594369801663,0.21770250238320055,1,0,1,0.9584632554657053,1.0,CHACHA
5.846781630526039,0.7458132599220004,1.8660303390241308,1,1,0,0.7517692185117741,0.2265625,RSA
7.73802571617591,0.9785755645628257,0.6141723403655655,1,0,1,0.7734152397863977,1.0,CHACHA
7.999785496361164,0.04901400400114318,0.017278249785872352,1,1,1,0.99631002221675,1.0,CHACHA
7.995936212044819,1.0005214282167154,0.07501282959308693,1,0,1,0.9078043609914556,1.0,CHACHA
4.686158135480358,0.6200832947709394,3.0074480540140924,1,1,0,0.8016633531273055,0.1015625,RSA
5.839896599678169,0.7594339622641509,1.8769449519778232,1,1,0,0.9271400763270328,0.2265625,RSA
7.994682654887358,1.0005322114653556,0.08583608228678084,1,0,1,0.8966394001809144,1.0,CHACHA
7.998460009958978,1.0003830460487968,0.04628233274931673,2,0,1,0.8303819171183641,1.0,CHACHA
5.85722644197432,0.7430235276614737,1.8488974793527913,1,1,0,0.0,0.2265625,AES
5.857413031926461,0.7431169218320806,1.8485849232593585,1,1,0,0.0,0.2265625,AES
4.697888888174249,0.624159337816865,2.980034939299567,1,1,0,0.6484126258748741,0.1015625,RSA
5.767581727771205,1.164179104477612,1.990342018339206,0,0,0,0.9959303919913108,0.22265625,RSA
7.999889767575261,0.03804291489582254,0.012341537161594961,1,1,1,0.9963666134949369,1.0,CHACHA
5.786803733023725,1.1746031746031746,1.9589513908661098,0,0,0,0.9962337055168284,0.22265625,RSA
7.741680862507327,0.9784658363403562,0.6089456960974976,1,0,1,0.6806974807633299,1.0,CHACHA
5.8036882084124715,0.7842809364548495,1.9340446296385394,0,1,0,0.9647046298668259,0.2265625,AES
4.260842933445638,0.00997665039269794,3.9061409216376823,1,1,0,0.0,0.08984375,AES
5.855505715356416,0.7431146510165584,1.8517696116199496,1,1,0,0.0,0.2265625,AES
5.846280860846725,0.7468879668049793,1.8669404636944416,1,1,0,0.7940371772382994,0.2265625,RSA
3.9068883646179584,0.010768126346015794,4.008331253521628,1,1,0,0.48880565464883785,0.05859375,AES
7.999291521732921,0.08801817149346962,0.031139193346633037,1,1,1,0.9966530688791857,1.0,CHACHA
5.84648762936243,0.7473478503629257,1.8662902520023223,1,1,0,0.7959884130043848,0.2265625,RSA
5.85647049693397,0.7433844534656443,1.8501280688973962,1,1,0,0.0,0.2265625,AES
7.590216639600024,1.0216535433070866,0.6957262163164014,0,0,1,0.9892142053866965,0.8515625,CHACHA
5.79919435572897,0.7704081632653061,1.9432815519984126,0,1,0,0.9535054706797255,0.2265625,AES
5.847062620766474,0.7450041631973355,1.8657901037719635,1,1,0,0.7264631451867519,0.2265625,RSA
7.99842152928105,1.0003658197145016,0.04682485794983377,2,0,1,0.8203127513762865,1.0,CHACHA
5.811458648786395,0.7794561933534743,1.924162993986169,0,1,0,0.9611268340448351,0.2265625,AES
7.999905293836649,0.08134095634095634,0.0115753936857173,1,1,1,0.9986406825286059,1.0,CHACHA
4.263043845473014,0.03831168831168831,3.9007409634698575,1,1,0,0.8166766026689581,0.08984375,AES
5.851079118231071,0.7457556935817805,1.8589474003790312,1,1,0,0.7259913347219629,0.2265625,RSA
4.262603281483411,0.0377008652657602,3.90278512193858,1,1,0,0.8072904563202935,0.08984375,AES
5.857106173297333,0.7433227063407722,1.8490935736301006,1,1,0,0.0,0.2265625,AES
5.85675849694287,0.7429955892402311,1.849657416299381,1,1,0,0.0,0.2265625,AES
5.8475171970820625,0.7451101502985382,1.8643880912273034,1,1,0,0.7236531689730525,0.2265625,RSA
7.999927846333738,0.03723457784039449,0.009973940709376933,1,1,1,0.9969753708243079,1.0,CHACHA
3.906889384476389,0.009715025906735751,4.008328242894059,1,1,0,0.433393053555747,0.05859375,AES
7.995894538496252,0.21863260706235912,0.07682170877240523,1,1,1,0.9968795869636209,1.0,CHACHA
5.8074096967337825,0.7676874340021119,1.9277000815842948,0,1,0,0.9442891852642722,0.2265625,AES
7.87871883946948,1.006253553155202,0.4023660975755201,1,0,1,0.97840081891982,1.0,CHACHA
4.692641805921788,0.6233307148468186,2.992132785084821,1,1,0,0.7675180032096571,0.1015625,RSA
4.2604228379248825,0.007557203834581205,3.907141758733998,1,1,0,0.0,0.08984375,AES
5.856140240535341,0.7439011341750481,1.8506708654143817,1,1,0,0.0,0.2265625,AES
7.996853179191904,0.15312984997413348,0.06587590923166661,1,1,1,0.9961139485917722,1.0,CHACHA
5.85062792997236,0.7459807073954984,1.859456775087782,1,1,0,0.7352793623112639,0.2265625,AES
5.848787735180425,0.7461029759093056,1.8629777078792944,1,1,0,0.7592819941662313,0.2265625,RSA
5.854576280659254,0.7429593545440706,1.8533104037927843,1,1,0,0.25693383529572755,0.2265625,AES
5.8569300456868865,0.7431321732691596,1.8493834846515735,1,1,0,0.0,0.2265625,AES
5.857100102643916,0.7433347744631791,1.8490997253859247,1,1,0,0.0,0.2265625,AES
5.843448314236718,0.746163215590743,1.8709000551601125,1,1,0,0.7656236350576092,0.2265625,RSA
7.998478161191622,1.000364013326053,0.04599946926850687,2,0,1,0.8226041585695818,1.0,CHACHA
7.996134682292699,0.17314487632508835,0.0726747837498344,1,1,1,0.9962340764524165,1.0,CHACHA
5.857171517099382,0.7431296189759703,1.8489813581025685,1,1,0,0.0,0.2265625,AES
4.260741256008175,0.015384615384615385,3.9065111022542074,1,1,0,0.34132465088029496,0.08984375,AES
7.99992960044825,0.047992164544564155,0.009829236764899107,1,1,1,0.9978561537121968,1.0,CHACHA
5.820062832473399,0.7733674775928298,1.9095777633890016,0,1,0,0.9544866872190304,0.2265625,AES
7.98884049413383,0.34750911300121506,0.1277554800645479,0,1,1,0.99679129760458,1.0,CHACHA
4.260389213688079,0.00769507371449119,3.9073374463762414,1,1,0,0.0,0.08984375,AES
3.9068905661431983,0.003943601102047431,4.008324757796249,1,1,0,0.0,0.05859375,AES
7.927073020934461,0.9035369774919614,0.3380796144473406,0,0,1,0.99679129760458,1.0,CHACHA
5.8425816705920335,0.7463825309129176,1.8725860452890735,1,1,0,0.7827850476640695,0.2265625,RSA
5.8566115168649775,0.7431439586818942,1.8498895799821211,1,1,0,0.0,0.2265625,AES
7.992889178756204,1.0005853729923535,0.09965345936593341,1,0,1,0.916875366062956,1.0,CHACHA
5.849094555455084,0.748405612244898,1.8620701623361897,1,1,0,0.8217940664951693,0.2265625,RSA
7.999781877424407,0.04847371396269078,0.01735913231518834,1,1,1,0.9962514276043007,1.0,CHACHA
6.970648112940731,1.0552763819095476,1.1149778820146543,0,0,0,0.9932287415002162,0.53515625,RSA
7.209453365628952,1.054054054054054,0.8542421961772491,0,0,1,0.9961417283619924,0.578125,CHACHA
5.831572615159446,0.7524497163486333,1.8887253858119628,1,1,0,0.8882373497592347,0.2265625,RSA
7.998881067029323,0.09703843730308759,0.03948694400477202,1,1,1,0.9961751843178971,1.0,CHACHA
5.854446793812839,0.7437514877410141,1.8535386344233624,1,1,0,0.5247365842765781,0.2265625,AES
7.726650488950498,0.9778170396544955,0.6227194810173202,1,0,1,0.8063883644835065,1.0,CHACHA
5.855014075502252,0.7428503336510963,1.8525232991119596,1,1,0,0.05112454064040739,0.2265625,AES
7.092136481781868,1.0472103004291846,1.1007140431958937,0,0,0,0.992173267454082,0.609375,CHACHA
5.842155168136208,0.7490226739640344,1.8740665855875787,1,1,0,0.8537029319478446,0.2265625,AES
3.9068905047876763,0.0040809084457061745,4.0083249389011195,1,1,0,0.0,0.05859375,AES
7.995627201252756,1.000517623859995,0.07779576698097428,1,0,1,0.9036812052484703,1.0,CHACHA
4.260670294326668,0.010500169357570283,3.906552759102235,1,1,0,0.0,0.08984375,AES
5.847097336297113,0.74625,1.865492964339453,1,1,0,0.7722786908765316,0.2265625,RSA
3.9068903581252035,0.00475387210550529,4.008325371714271,1,1,0,0.0,0.05859375,AES
5.796588068354391,0.7787878787878788,1.9412774944289888,0,1,0,0.960899562184963,0.2265625,AES
4.2604191117865,0.009203909289306386,3.9072166094969045,1,1,0,0.0,0.08984375,AES
7.998947246723791,1.0003464862220772,0.03815869906266296,2,0,1,0.8285932851430821,1.0,CHACHA
7.744164519706616,0.9778672032193159,0.596731988342414,1,0,1,0.7465782974312429,1.0,CHACHA
7.7355413771025905,0.9768860814011916,0.6094445245007771,1,0,1,0.740900522741079,1.0,CHACHA
3.9068903870066887,0.004638783269961977,4.0083252863808285,1,1,0,0.0,0.05859375,AES
5.775888653708673,0.786096256684492,1.9742327655890928,0,1,0,0.9662004217072913,0.2265625,AES
6.854934687723072,1.0650887573964498,1.1879057449231694,0,0,0,0.9938734109224848,0.48828125,RSA
5.81266295241007,0.7709090909090909,1.9195404255609512,0,1,0,0.9516717269565496,0.2265625,AES
5.851850468588786,0.7445405850844664,1.8575873750925647,1,1,0,0.5872468970321971,0.2265625,AES
7.999887210810076,0.04141122035858878,0.012470794457764537,1,1,1,0.9967098993503609,1.0,CHACHA
5.851671124501641,0.7457488219627125,1.8580077720505075,1,1,0,0.7232380390814659,0.2265625,RSA
5.8480716315387085,0.7454631157200095,1.8638806384410316,1,1,0,0.7586533951139741,0.2265625,AES
5.772285991730154,0.7960526315789473,1.9866436134923284,0,1,0,0.9723538364333343,0.2265625,AES
5.8562057635578775,0.7435787874471823,1.8505951020853901,1,1,0,0.0,0.2265625,AES
7.714616979175795,0.9843266253869969,0.6391745652291366,1,0,1,0.8991926833159125,0.99609375,CHACHA
5.85320794723157,0.742993018314277,1.8555113229178302,1,1,0,0.44036809068612925,0.2265625,AES
5.856361540759616,0.7431023685858474,1.8503469538067607,1,1,0,0.0,0.2265625,AES
7.99590871443492,1.000474211904977,0.07536805927884552,1,0,1,0.8981445575834841,1.0,CHACHA
